distance,weather,congestion_level,previous_delay,train_type,delay_minutes
1318.5,clear,Medium,3.62,passenger,11.96
729.5,clear,High,0.67,passenger,12.7
1749.5,rain,High,7.18,express,33.53
1426.5,clear,Medium,15.02,passenger,18.84
901.7,clear,High,14.17,freight,22.98
832.3,clear,Low,7.46,express,7.78
190.4,fog,Medium,3.32,express,11.71
1523.9,clear,High,3.16,express,11.81
237.1,clear,Medium,0.7,freight,16.18
284.6,clear,Medium,19.94,passenger,15.9
770.2,storm,High,1.71,express,21.83
1582.9,clear,Medium,9.43,freight,18.4
1985.0,clear,High,16.2,freight,26.82
1797.2,fog,Low,1.11,express,12.48
1321.5,clear,Low,7.25,express,8.47
1888.9,fog,Low,8.76,passenger,18.73
1659.2,rain,Low,2.55,express,10.79
928.1,fog,Low,7.25,express,10.99
574.5,storm,Low,45.12,freight,42.81
1150.6,clear,Low,11.6,express,11.28
1059.3,clear,Medium,12.39,passenger,13.69
96.2,rain,Low,19.81,passenger,18.42
240.3,rain,Low,3.54,passenger,14.5
251.5,clear,Low,30.07,passenger,15.03
1095.5,storm,High,13.78,passenger,37.26
1651.9,fog,Medium,2.03,freight,28.03
416.5,clear,Medium,17.12,freight,18.8
1898.5,clear,Medium,4.66,passenger,15.66
1439.1,clear,Medium,15.27,freight,31.07
181.6,clear,Low,1.9,express,6.2
941.0,rain,Low,6.47,express,12.27
1068.5,clear,Medium,41.29,freight,26.32
607.9,fog,Medium,0.21,express,22.61
1709.8,clear,High,5.41,freight,21.23
49.5,rain,Low,1.87,freight,13.94
813.4,clear,Medium,11.95,freight,18.92
1520.5,clear,Medium,5.21,express,10.53
508.7,rain,Medium,20.52,freight,24.3
251.4,rain,Low,2.39,express,13.34
1049.6,clear,Medium,2.32,passenger,13.72
134.3,fog,Medium,12.71,express,13.6
1654.5,fog,Low,5.48,passenger,17.41
1070.8,clear,Medium,1.55,freight,17.29
1663.6,rain,Low,15.97,express,20.14
738.5,clear,High,2.17,express,16.69
555.7,clear,High,13.06,passenger,18.35
1990.0,clear,Medium,9.58,freight,34.17
1749.5,clear,Medium,2.61,express,13.79
1066.9,fog,Medium,12.14,passenger,23.91
1539.3,clear,High,11.36,passenger,17.45
1769.3,rain,Medium,8.52,freight,27.89
1234.9,clear,Medium,3.02,freight,24.11
356.3,fog,Medium,2.55,passenger,21.59
197.8,clear,Medium,0.85,express,13.32
1488.9,clear,Low,19.05,freight,18.12
453.5,rain,Low,5.6,express,8.71
1767.3,rain,Low,14.71,freight,23.25
504.9,fog,Low,11.58,express,11.3
1146.0,clear,High,4.44,express,10.2
1457.2,rain,Medium,4.68,express,23.26
931.4,clear,Medium,3.81,express,9.81
868.0,storm,Medium,5.73,passenger,24.85
1507.6,rain,Medium,6.89,express,14.76
1866.9,clear,Low,22.34,express,15.34
665.8,clear,High,2.46,freight,23.3
1666.1,clear,Low,15.4,express,11.72
212.7,fog,Medium,10.58,express,12.57
508.0,clear,Medium,18.6,express,12.8
35.5,storm,Low,1.66,freight,28.29
1478.0,rain,Medium,3.66,freight,26.18
592.5,clear,Low,30.48,passenger,17.82
1201.6,clear,Low,0.81,passenger,12.99
219.6,fog,Low,0.18,express,8.68
1162.0,fog,Medium,1.54,freight,26.13
299.9,clear,High,45.13,passenger,24.17
1066.0,clear,Low,9.35,passenger,12.33
1944.4,fog,Low,18.08,freight,30.77
1395.2,clear,Low,6.31,express,18.04
498.2,storm,Low,12.56,passenger,22.17
1323.4,clear,Low,4.68,freight,12.38
903.6,clear,Low,3.54,passenger,9.05
543.1,clear,Medium,20.57,express,11.52
1158.2,rain,Medium,16.69,passenger,18.18
994.4,clear,Medium,12.48,freight,17.03
298.6,rain,Medium,9.7,express,10.25
921.7,fog,Low,3.21,express,9.39
1438.0,fog,Medium,40.22,express,29.8
1506.4,clear,High,32.44,express,19.17
1655.7,rain,High,4.31,express,21.37
1821.0,rain,Low,0.3,freight,18.4
571.5,clear,Medium,2.69,passenger,9.55
1364.9,clear,Low,14.72,freight,16.61
1431.9,rain,High,12.35,express,18.67
779.9,storm,Medium,0.55,passenger,25.81
1736.3,clear,Low,9.63,express,9.65
1720.9,storm,Medium,5.49,passenger,29.67
927.3,fog,Medium,14.33,express,15.35
176.3,rain,Low,4.45,passenger,13.78
147.9,clear,Low,15.17,freight,12.97
1825.1,clear,Low,1.07,passenger,14.82
175.2,clear,Low,5.91,express,10.47
1162.7,fog,High,10.12,express,25.73
608.1,rain,Medium,14.01,express,25.24
1026.3,clear,Medium,38.43,express,23.78
18.5,fog,High,16.38,passenger,25.52
110.1,fog,High,10.86,freight,46.59
1743.3,fog,Medium,1.4,freight,33.57
448.6,clear,High,6.8,express,25.72
86.1,clear,Medium,14.07,passenger,13.98
242.7,clear,Medium,5.24,express,10.48
1998.1,clear,Medium,3.58,passenger,16.84
1934.6,fog,Medium,2.25,express,16.71
1201.7,clear,Medium,10.8,freight,18.75
378.3,rain,Low,37.07,freight,31.82
493.1,clear,Low,7.44,express,8.81
526.5,clear,Low,12.57,passenger,11.74
241.9,clear,Medium,17.58,express,10.46
375.8,clear,High,9.34,freight,20.26
887.1,clear,High,33.14,freight,29.4
692.2,rain,Low,3.31,freight,19.12
1821.4,rain,Low,26.1,freight,27.08
212.4,storm,High,4.8,freight,50.23
1260.8,clear,Low,9.72,express,8.78
1826.6,rain,High,3.22,passenger,19.63
1423.4,clear,Medium,29.01,passenger,20.8
1000.1,clear,Low,6.41,freight,12.61
1684.4,clear,Medium,6.71,freight,18.91
1286.1,fog,Medium,4.56,freight,26.61
108.8,clear,Low,11.27,passenger,10.85
1268.7,clear,Medium,10.05,freight,16.82
1648.4,clear,Medium,0.2,passenger,15.53
1836.1,clear,High,11.46,express,13.73
972.8,clear,Low,7.21,passenger,10.73
183.6,clear,Low,8.31,freight,13.81
1900.0,clear,High,2.37,express,18.0
1659.4,storm,Low,25.33,passenger,27.75
373.6,rain,Low,4.97,freight,22.86
737.3,clear,Low,35.7,freight,21.34
699.7,clear,Medium,0.53,passenger,9.27
311.0,fog,Medium,6.39,freight,27.16
1783.3,clear,Low,2.64,express,16.22
1209.7,rain,High,28.38,express,36.12
1759.0,storm,Low,5.53,freight,30.1
966.6,fog,Low,1.04,express,11.59
287.4,fog,Low,0.24,freight,18.59
52.1,rain,High,5.84,express,13.2
1787.3,clear,Low,18.5,passenger,25.34
1275.1,storm,Low,2.66,freight,29.34
287.7,rain,Low,1.53,express,9.28
1102.9,fog,High,31.44,freight,44.19
657.9,clear,Medium,6.98,freight,15.1
1020.4,clear,Low,13.34,express,9.63
1361.5,clear,Low,0.97,passenger,9.09
1123.2,rain,Low,32.07,freight,26.53
1768.3,rain,Low,2.13,freight,18.8
1502.9,clear,Low,4.35,express,7.46
733.6,clear,Low,1.82,freight,11.58
314.5,clear,Medium,3.54,freight,13.33
1176.1,clear,Low,1.29,passenger,10.02
358.3,storm,High,19.55,passenger,43.55
716.7,rain,High,11.28,express,14.93
1100.0,rain,Low,92.13,freight,45.88
1937.4,clear,Low,7.56,freight,15.14
547.6,clear,High,4.38,passenger,23.5
1268.6,clear,Low,4.52,express,11.08
366.6,clear,Medium,3.79,freight,14.24
1966.3,rain,High,6.06,freight,34.23
1629.8,fog,High,13.4,express,20.64
1960.6,fog,Medium,5.17,express,15.64
429.8,rain,Low,6.75,freight,18.3
1178.2,clear,Low,3.83,passenger,9.75
1404.0,clear,Medium,4.6,express,10.93
314.2,storm,Medium,9.9,express,20.69
1012.8,clear,High,1.83,express,15.31
1003.8,fog,Low,5.25,passenger,13.6
1791.8,clear,Low,10.66,passenger,15.48
1801.4,clear,High,5.68,passenger,16.17
1991.6,storm,Medium,0.17,express,17.95
513.0,fog,Low,1.28,passenger,23.32
933.2,fog,High,1.58,passenger,24.69
893.5,rain,High,36.19,express,24.38
953.0,clear,Medium,1.65,passenger,10.98
1869.0,storm,Medium,14.7,express,21.71
1573.0,rain,Medium,1.86,passenger,21.22
86.3,fog,High,3.9,freight,39.48
66.0,rain,Medium,2.57,express,9.45
1998.7,rain,Low,0.55,passenger,18.02
1600.1,storm,High,4.99,freight,57.22
710.4,clear,Medium,0.07,passenger,9.15
311.0,clear,Medium,24.73,express,12.89
1705.5,clear,Medium,20.81,express,14.54
822.1,fog,Medium,5.0,passenger,18.83
1975.6,clear,Medium,9.22,passenger,13.93
763.0,clear,Low,8.64,freight,14.51
648.0,rain,Low,24.77,express,16.62
1053.6,clear,Medium,1.18,express,11.76
1407.2,rain,High,22.14,passenger,26.51
705.6,clear,High,16.38,passenger,17.02
928.4,clear,Low,2.37,freight,13.99
906.9,clear,Medium,7.07,freight,20.77
289.4,fog,Medium,4.59,freight,32.19
923.9,clear,Low,9.91,freight,23.49
689.0,clear,Medium,41.11,passenger,22.67
1990.5,rain,Low,4.69,passenger,14.22
1629.4,fog,High,0.05,freight,46.52
403.7,clear,Low,16.41,express,11.82
107.1,clear,Medium,10.27,express,14.71
259.3,rain,Low,14.24,passenger,21.01
1898.9,storm,Medium,9.57,passenger,27.76
437.9,clear,Medium,0.76,freight,15.81
1131.9,rain,High,9.34,freight,29.87
1906.5,fog,Low,2.77,passenger,17.73
427.4,rain,Low,2.73,freight,14.1
1201.5,clear,Medium,0.44,passenger,10.07
346.6,clear,Low,10.78,express,9.07
85.9,rain,High,5.32,passenger,17.08
397.5,clear,High,5.41,freight,20.09
1334.1,clear,High,25.37,passenger,27.73
1435.9,clear,Low,8.88,express,13.0
1498.2,storm,Medium,22.73,freight,43.49
1641.2,clear,Low,9.71,express,10.64
842.6,clear,Medium,4.43,passenger,10.2
288.6,clear,Low,2.74,freight,9.51
1698.2,fog,Medium,2.74,freight,29.71
1653.5,rain,High,21.28,express,23.28
264.9,rain,Low,9.42,freight,15.88
1751.5,clear,Low,17.02,freight,24.32
673.5,clear,Medium,4.7,express,7.75
1730.3,storm,Medium,3.96,passenger,26.27
1569.6,clear,High,4.17,express,10.49
436.6,clear,Medium,14.36,express,11.82
1134.7,clear,High,20.92,freight,26.1
1823.0,clear,Medium,1.72,passenger,12.71
1431.9,fog,High,30.64,express,27.29
1102.8,storm,Low,15.82,freight,31.76
1561.5,fog,High,0.54,express,18.28
884.6,storm,Medium,39.88,express,30.62
1297.7,storm,Low,0.88,freight,29.1
665.1,clear,High,11.99,freight,27.23
415.3,clear,High,0.49,express,8.03
216.9,clear,Low,21.06,passenger,11.86
1608.7,clear,High,30.92,passenger,24.23
144.7,rain,Low,7.65,freight,19.86
39.6,rain,Medium,10.18,passenger,20.96
1652.6,clear,High,4.8,freight,21.48
1426.8,clear,Medium,1.88,express,14.94
1116.5,rain,Low,0.97,express,7.49
1790.0,rain,Medium,9.01,passenger,18.72
1449.6,clear,Medium,25.43,express,18.14
1328.6,clear,Low,83.1,passenger,33.13
1348.2,rain,High,3.39,passenger,24.21
876.8,clear,Low,4.62,passenger,10.46
320.8,storm,Low,16.6,express,14.93
1485.8,fog,Medium,11.52,passenger,20.56
992.1,fog,Low,13.51,express,14.79
1127.2,clear,Medium,33.17,express,23.22
1202.4,clear,Medium,13.44,express,12.43
1220.2,clear,High,2.75,express,9.52
1369.4,rain,High,37.51,express,24.82
869.7,fog,Medium,7.06,freight,36.0
340.1,fog,Medium,2.71,freight,32.68
123.0,rain,Medium,2.48,freight,20.05
1675.3,clear,Low,11.38,passenger,12.85
705.7,clear,Low,14.18,passenger,15.08
1921.7,clear,Medium,42.54,freight,33.32
837.1,clear,Medium,33.25,freight,23.86
1498.0,clear,Low,21.29,express,12.74
582.1,clear,Medium,1.52,express,10.92
1029.8,fog,High,15.38,express,23.28
130.7,rain,Medium,6.81,passenger,14.04
1783.6,fog,Low,2.47,freight,20.77
536.0,fog,Medium,4.26,passenger,16.57
1405.4,clear,High,7.37,express,11.16
1397.1,clear,High,14.22,passenger,20.06
1629.2,clear,Medium,0.33,passenger,12.14
928.2,clear,Low,3.02,passenger,9.75
1846.5,fog,Low,25.56,passenger,23.21
1431.2,clear,High,19.9,freight,26.05
533.7,fog,Low,13.6,express,11.27
378.9,clear,Low,8.68,freight,11.58
856.7,clear,Low,17.71,freight,15.88
600.2,fog,High,0.6,passenger,22.86
1896.4,clear,Medium,0.02,express,8.39
883.7,rain,Low,23.37,freight,21.72
1081.7,clear,High,40.16,passenger,26.59
1438.8,clear,Low,5.32,passenger,12.09
82.1,storm,Medium,3.11,express,19.85
409.0,clear,Medium,34.74,express,17.51
863.6,rain,Medium,3.8,passenger,16.66
1097.8,clear,Low,25.34,express,15.44
1673.5,clear,Low,2.23,express,8.43
538.2,fog,Low,1.91,express,8.06
815.2,rain,Medium,16.16,freight,23.31
214.1,clear,Medium,3.81,passenger,9.07
54.5,rain,High,26.02,passenger,22.99
18.2,clear,High,4.85,express,8.52
130.7,clear,High,9.32,passenger,13.86
12.8,rain,Low,8.78,freight,16.05
49.8,storm,Medium,28.93,passenger,34.43
1909.6,clear,Low,5.77,freight,13.86
1623.4,fog,Medium,18.93,freight,35.44
90.0,fog,Medium,11.14,freight,27.08
207.5,clear,Low,2.03,express,6.4
1331.0,clear,High,4.45,freight,31.37
1573.5,rain,High,4.89,express,15.64
1900.8,clear,Medium,3.99,freight,17.32
905.3,rain,Low,4.8,freight,18.89
361.1,rain,Medium,0.64,passenger,11.55
568.9,clear,Medium,23.08,freight,21.77
720.0,clear,High,8.77,express,16.31
662.3,clear,Low,15.34,express,11.78
803.1,clear,Low,10.35,express,9.15
443.8,fog,Medium,4.43,passenger,20.28
963.1,rain,Medium,1.29,express,11.25
335.2,clear,Medium,8.68,passenger,10.49
1768.7,rain,High,1.98,freight,29.62
181.8,clear,High,25.54,passenger,28.25
1827.5,clear,Medium,2.57,express,13.03
461.1,clear,Low,3.89,express,7.59
1034.7,rain,Medium,5.61,freight,22.15
720.6,rain,Low,19.63,passenger,16.7
330.9,clear,High,10.88,passenger,14.41
236.3,clear,Low,5.1,freight,11.18
918.8,fog,Low,3.76,passenger,13.14
216.3,rain,Medium,16.42,passenger,17.76
1101.4,fog,High,7.0,freight,36.86
946.1,clear,Low,1.48,express,10.36
1214.7,rain,Low,4.35,passenger,11.44
943.7,clear,Medium,2.06,freight,14.3
563.8,rain,High,12.77,express,22.74
899.2,clear,Low,18.31,passenger,27.12
1905.8,fog,Medium,18.13,passenger,28.99
944.6,clear,High,1.14,passenger,17.71
1675.7,storm,Medium,13.29,express,22.11
1552.2,fog,High,2.56,passenger,25.34
755.4,clear,Medium,4.31,freight,18.33
1155.3,fog,Low,2.28,passenger,13.01
377.5,rain,High,15.98,freight,33.33
1653.7,fog,Medium,9.58,express,19.26
1065.9,clear,Low,29.33,express,15.31
1675.0,clear,High,1.92,passenger,16.49
1836.0,clear,Medium,9.94,express,13.88
751.0,clear,Medium,19.59,express,14.5
1769.7,clear,Medium,6.75,passenger,12.6
282.3,clear,Low,12.42,freight,17.93
1399.8,clear,High,2.43,passenger,14.65
1398.1,rain,Medium,13.36,freight,25.47
105.5,rain,Low,0.76,freight,13.1
1061.1,rain,Medium,41.35,passenger,32.37
1445.9,clear,High,2.27,passenger,18.13
1651.4,rain,High,10.5,express,18.93
495.3,clear,Medium,9.62,freight,17.74
1416.2,clear,Medium,23.76,freight,33.87
1099.5,rain,Low,3.45,passenger,13.16
137.2,clear,Low,11.03,passenger,9.48
1280.1,fog,Low,15.08,express,13.09
1716.0,clear,Low,15.67,freight,25.4
1299.9,rain,Medium,0.53,passenger,19.49
498.1,clear,Low,1.12,express,9.01
242.1,storm,Medium,3.97,freight,38.17
1516.8,rain,Low,4.2,express,9.77
453.3,clear,Medium,2.94,passenger,9.38
1629.8,clear,Low,11.7,passenger,12.8
1218.6,clear,Low,6.7,passenger,13.28
1865.7,clear,Low,0.19,express,15.71
686.7,clear,High,8.54,express,10.22
21.0,fog,Medium,0.52,passenger,15.94
502.0,clear,Medium,0.56,freight,12.57
1501.6,fog,Low,22.87,freight,28.88
1014.7,clear,Low,4.3,express,9.89
542.5,clear,Low,18.89,express,14.7
1864.7,clear,Low,10.06,passenger,20.55
60.3,fog,Low,28.28,passenger,19.82
1505.7,clear,Low,1.39,passenger,12.19
1210.9,storm,High,3.25,express,26.57
943.8,fog,Medium,7.74,express,21.81
347.0,clear,Medium,9.81,express,8.8
1354.7,rain,High,4.8,express,13.25
968.0,storm,Medium,4.57,express,16.75
638.6,rain,Low,19.28,passenger,17.6
385.9,rain,Low,10.96,express,8.7
194.6,rain,High,13.76,freight,28.91
1616.0,clear,Low,3.47,express,8.66
177.5,clear,High,5.95,express,11.42
520.4,fog,Low,1.84,freight,20.32
490.5,fog,High,0.8,passenger,22.22
364.8,clear,Medium,15.06,passenger,13.75
1006.7,clear,Medium,0.54,freight,23.13
43.9,clear,Medium,7.81,passenger,11.15
1435.3,rain,Medium,30.03,freight,32.81
1714.9,clear,High,0.08,freight,20.02
1158.7,rain,Low,2.43,passenger,10.69
182.7,rain,High,3.1,freight,26.14
1620.2,rain,Low,2.17,express,13.19
939.6,fog,Low,52.9,passenger,29.1
1927.9,clear,Low,9.27,freight,17.08
329.8,clear,Low,0.81,passenger,7.83
201.4,storm,High,0.13,express,19.65
1484.5,clear,Low,5.91,express,10.52
1515.8,clear,Low,3.71,express,13.79
1757.3,clear,High,3.37,express,11.46
763.4,storm,Low,1.14,passenger,23.0
109.5,fog,Medium,3.99,freight,26.42
1202.8,clear,Low,1.8,passenger,9.08
1206.5,clear,Medium,10.69,express,15.07
1116.9,clear,High,12.49,freight,26.81
1891.3,clear,Low,10.58,passenger,13.41
1211.5,clear,Low,2.76,freight,12.7
564.1,rain,High,13.23,passenger,21.23
1483.8,clear,Medium,3.95,express,10.0
1023.4,fog,Medium,13.78,passenger,25.78
12.4,clear,Medium,10.89,express,9.19
1850.6,clear,Medium,1.78,freight,20.76
991.0,rain,Medium,23.97,freight,27.06
1444.8,clear,Medium,4.22,passenger,14.52
1168.7,fog,High,9.2,express,20.2
672.5,fog,Medium,8.86,freight,28.44
985.0,storm,High,4.39,freight,51.68
691.8,clear,Medium,10.92,express,8.9
985.5,clear,High,10.57,passenger,15.88
336.7,clear,Medium,2.27,freight,16.14
1498.5,rain,Medium,6.43,freight,23.05
220.2,clear,Low,4.47,passenger,9.29
1510.5,fog,Medium,11.66,freight,30.22
266.9,clear,High,1.31,passenger,11.0
966.5,clear,Low,11.22,passenger,14.23
1940.2,rain,Low,8.27,freight,19.33
1646.9,fog,Medium,5.0,freight,31.13
953.2,clear,Medium,9.06,freight,22.17
1236.8,clear,Low,13.35,passenger,14.88
692.8,rain,Low,3.72,freight,15.58
1819.0,clear,High,4.14,passenger,16.42
1485.1,storm,Low,1.43,passenger,23.94
597.0,fog,Medium,0.38,freight,24.49
28.7,clear,Medium,16.43,express,11.62
269.2,rain,Low,2.01,express,7.84
622.4,storm,Low,8.11,passenger,19.9
978.6,clear,Medium,6.03,freight,16.06
1494.1,rain,Medium,19.78,passenger,24.17
996.4,fog,Low,4.8,express,22.0
1413.9,clear,Medium,9.87,passenger,14.59
1057.8,storm,Medium,6.09,freight,38.22
1767.6,clear,High,0.15,express,12.17
1598.8,clear,Low,4.94,express,10.29
553.0,clear,Low,9.66,passenger,15.03
1787.6,rain,Medium,1.39,passenger,15.63
461.4,rain,High,4.45,freight,27.32
931.8,clear,Low,0.56,express,12.52
979.2,clear,High,16.52,freight,27.44
790.7,clear,High,12.31,freight,23.08
798.5,clear,Medium,28.11,express,23.54
1189.8,clear,High,1.5,freight,20.26
966.8,fog,Low,1.64,express,13.28
877.0,clear,Medium,24.58,freight,22.23
973.1,rain,Medium,28.72,passenger,23.38
213.9,clear,Low,1.68,passenger,12.8
1187.9,fog,Low,19.89,freight,25.48
1024.4,clear,Low,8.1,freight,15.79
729.6,clear,Low,2.14,express,6.25
1247.3,rain,Low,4.61,passenger,12.09
327.3,storm,Low,2.25,express,10.9
1216.1,clear,Low,31.07,freight,20.19
574.9,clear,Low,1.61,express,7.03
743.0,rain,Low,15.91,passenger,22.43
300.6,fog,Medium,11.05,freight,27.72
264.4,clear,Low,3.17,passenger,6.55
82.8,clear,Low,9.47,freight,13.78
1429.1,clear,Low,1.14,passenger,9.81
1979.0,clear,High,2.48,freight,27.09
709.0,clear,Medium,13.18,passenger,12.99
1419.9,rain,Low,1.2,freight,15.67
1143.1,clear,High,29.35,express,18.27
466.8,clear,Low,28.01,express,15.47
528.5,clear,Medium,39.03,freight,25.22
1246.8,rain,Medium,6.34,express,14.15
773.2,clear,Low,13.43,freight,16.39
919.5,rain,Low,5.88,passenger,20.96
1240.8,clear,Low,7.58,passenger,10.83
1837.2,rain,High,13.9,passenger,23.15
907.0,clear,Low,5.61,express,10.72
1316.8,clear,Low,21.25,passenger,14.94
1451.5,fog,Low,25.32,freight,29.68
1956.8,clear,Medium,23.95,express,16.07
1273.2,rain,High,2.46,passenger,18.56
1609.5,clear,Medium,2.25,freight,18.16
1555.1,clear,Medium,36.28,passenger,23.28
1653.6,rain,High,10.25,freight,30.84
1108.4,storm,High,11.02,passenger,37.79
1418.5,clear,Medium,14.51,express,12.08
909.3,clear,High,1.1,express,13.21
1572.2,fog,High,0.99,express,20.45
358.5,clear,Low,8.52,passenger,10.42
456.4,rain,Low,2.62,express,9.88
101.6,clear,High,2.63,freight,21.33
1411.4,fog,Medium,0.8,freight,27.18
583.5,fog,Low,1.46,passenger,14.15
252.4,clear,High,2.01,freight,18.31
469.6,clear,Medium,9.06,passenger,15.7
615.3,fog,High,5.63,express,21.6
1102.4,fog,High,9.94,express,18.93
511.6,rain,High,8.04,express,12.76
1546.5,fog,Low,28.69,passenger,21.94
316.4,clear,Low,2.23,express,4.85
1125.5,storm,Medium,0.44,passenger,23.5
949.4,clear,Medium,25.46,express,15.22
1667.8,rain,Medium,3.04,freight,21.98
1034.9,clear,Low,13.43,passenger,11.1
818.4,clear,Low,12.61,freight,16.76
1472.0,clear,High,14.42,freight,23.92
1798.9,clear,Low,14.93,freight,16.67
832.3,fog,Low,2.45,freight,24.46
691.0,storm,High,8.75,passenger,36.55
1814.7,clear,Low,22.36,express,16.06
1478.0,rain,High,6.34,express,18.44
514.9,clear,Low,1.04,freight,10.64
454.3,clear,Low,4.42,passenger,7.93
1366.8,fog,High,4.3,freight,43.46
310.4,clear,Medium,13.21,passenger,21.26
129.3,clear,Low,11.5,freight,15.96
1384.5,rain,Medium,0.06,express,11.08
1420.8,clear,Low,0.92,express,7.09
1001.1,clear,Low,16.0,passenger,14.83
481.1,rain,High,2.35,passenger,17.02
1725.2,fog,Low,2.04,express,11.65
1080.2,rain,Medium,2.01,freight,23.14
1299.6,clear,Medium,2.65,express,12.22
1781.1,storm,Low,11.37,express,22.88
1692.4,clear,Medium,6.9,express,9.83
1413.8,rain,High,33.85,passenger,30.32
449.8,clear,High,5.25,freight,20.66
296.1,clear,High,3.5,freight,20.79
1147.0,fog,High,0.77,express,17.98
1300.5,storm,Low,6.0,express,20.52
1073.6,fog,Low,13.97,freight,23.31
1455.0,clear,Low,11.78,express,9.52
1057.1,clear,High,5.05,freight,22.17
1043.8,rain,Medium,0.89,freight,19.38
1315.5,rain,Medium,2.23,express,10.01
1041.2,clear,Low,9.31,freight,12.89
1148.1,clear,Low,9.47,passenger,10.98
555.6,clear,Low,8.53,passenger,9.55
743.4,fog,Low,1.38,freight,25.24
200.8,clear,Low,12.85,express,9.67
320.1,clear,Medium,24.66,freight,19.3
486.3,rain,Medium,38.01,express,19.25
1071.9,rain,Low,13.14,freight,22.5
733.6,rain,Medium,5.04,passenger,17.29
896.1,rain,High,0.02,freight,33.34
1084.0,fog,High,0.6,passenger,26.1
1932.5,clear,Low,1.06,passenger,11.4
1850.8,fog,Medium,4.89,freight,31.54
521.9,clear,Medium,4.7,freight,15.15
1269.3,fog,Medium,35.4,express,25.26
577.4,clear,Low,7.47,express,10.04
1403.5,clear,Low,24.27,freight,19.7
658.4,fog,Low,22.6,express,14.77
137.9,clear,Medium,5.86,express,11.04
1720.9,clear,Medium,10.72,freight,19.8
1145.2,rain,Medium,15.66,express,14.11
1908.7,clear,Medium,2.3,passenger,11.89
695.7,rain,High,12.3,express,17.41
584.1,clear,High,4.4,passenger,16.74
380.8,clear,Low,7.97,freight,16.52
725.6,clear,Low,0.03,freight,14.73
1852.9,clear,Medium,4.37,express,12.38
705.6,clear,High,5.38,express,10.93
107.0,clear,High,50.58,passenger,26.13
57.2,clear,High,15.04,passenger,18.77
204.9,rain,Low,44.66,express,19.41
262.0,clear,Low,18.61,freight,18.1
1951.9,storm,Low,4.43,express,22.23
547.3,clear,Low,12.35,express,20.52
561.1,rain,High,5.74,freight,32.75
1556.6,clear,Low,6.66,express,14.38
1251.7,clear,Medium,27.03,freight,27.3
1378.5,rain,Medium,14.27,freight,27.48
129.9,rain,Medium,11.0,express,11.27
1451.8,rain,High,6.08,express,14.02
1368.7,clear,High,27.65,freight,27.15
1778.7,clear,High,21.81,freight,28.99
1777.4,fog,Low,1.48,freight,20.01
868.9,fog,High,0.94,passenger,31.32
873.1,clear,Low,17.14,express,16.53
1364.5,rain,Low,16.62,freight,20.43
1807.7,clear,High,15.22,freight,29.42
231.9,fog,Medium,17.67,passenger,19.96
1283.5,clear,High,12.63,freight,25.02
1771.4,storm,Medium,4.8,express,19.07
1999.4,clear,High,0.78,freight,20.71
649.0,storm,Low,5.33,freight,26.96
1932.1,clear,Low,14.28,express,19.89
1551.8,clear,High,8.43,freight,25.25
749.3,rain,High,2.03,passenger,17.34
509.5,fog,Low,4.83,freight,18.7
1928.6,clear,Low,11.75,passenger,15.07
1707.5,clear,High,17.78,passenger,18.89
1337.0,rain,Medium,12.15,express,19.06
838.1,rain,Medium,5.07,express,11.65
161.3,rain,Medium,0.48,freight,25.89
355.9,clear,Low,3.24,express,5.86
156.4,clear,Low,0.85,express,3.82
796.1,clear,High,3.98,freight,23.43
81.9,storm,Low,2.6,passenger,17.93
819.9,rain,Medium,12.54,passenger,16.29
460.5,clear,High,2.38,freight,18.54
994.5,clear,High,3.05,passenger,14.28
1860.0,storm,Medium,9.77,freight,40.44
537.6,rain,High,3.28,passenger,18.74
738.6,clear,Low,8.24,passenger,12.78
414.8,storm,Low,1.06,express,12.03
1046.2,fog,Low,0.73,express,10.1
1459.1,rain,Low,35.15,passenger,23.97
578.8,clear,High,3.67,passenger,13.97
873.0,clear,High,7.58,freight,20.99
1829.7,clear,Medium,8.43,express,14.15
201.4,clear,Medium,42.01,passenger,24.06
1106.3,rain,Medium,6.19,passenger,15.96
62.6,clear,Medium,11.94,freight,16.35
1763.6,clear,Medium,0.41,express,10.67
226.6,rain,Medium,8.84,passenger,16.09
1875.0,clear,Medium,29.95,passenger,20.15
1760.5,rain,High,9.8,passenger,21.79
1302.6,clear,Medium,23.03,passenger,18.43
1910.2,clear,High,11.22,passenger,25.96
715.4,clear,Low,13.47,passenger,12.36
1438.2,rain,Low,10.15,passenger,14.45
230.1,storm,High,15.77,freight,63.21
782.5,rain,Medium,0.78,express,12.55
42.6,rain,High,17.04,freight,32.0
1050.1,fog,Low,12.15,express,12.98
936.7,fog,High,32.45,express,24.29
875.8,storm,Low,3.25,express,12.45
356.8,clear,Low,9.69,express,23.67
1609.3,rain,Low,12.28,freight,19.32
1055.8,clear,Medium,12.6,passenger,22.69
291.9,rain,Low,17.55,freight,23.55
932.6,fog,Low,0.55,passenger,12.22
979.1,fog,Low,6.71,express,10.37
1971.1,clear,Medium,22.11,express,17.5
216.3,fog,Medium,0.57,express,11.39
1648.1,clear,Medium,10.01,express,16.9
1509.5,fog,Low,3.88,freight,22.8
1153.9,clear,Medium,25.05,freight,21.12
1571.0,rain,Medium,0.36,express,10.55
1496.8,clear,Low,4.7,freight,13.58
1307.8,clear,Low,2.69,passenger,8.96
801.5,rain,Medium,0.33,express,9.98
