temperature,vibration,usage_hours,last_service_days,fault_history,risk_score,status
64.33,3.7457,17569.6,106,0,29.23,Healthy
91.07,2.9209,46335.1,325,2,57.11,Critical
69.81,1.1373,3591.0,212,2,20.16,Healthy
77.76,11.5333,2667.9,55,10,37.05,Warning
67.36,1.2946,39464.8,156,8,45.58,Critical
88.01,2.0661,11013.8,49,0,26.25,Healthy
90.97,0.655,31053.4,250,1,36.11,Warning
108.3,0.4855,11398.2,70,0,32.15,Healthy
64.87,3.5947,16372.6,350,3,38.79,Warning
64.96,2.4106,37019.3,269,4,39.64,Warning
77.14,2.3407,8680.1,106,14,35.23,Warning
68.97,4.4576,16858.8,193,1,32.65,Healthy
51.02,8.2823,5218.3,116,7,25.18,Healthy
88.57,0.2177,40656.0,104,10,42.44,Critical
91.43,0.7295,17362.5,87,10,31.32,Healthy
52.93,3.9635,39379.3,244,12,40.59,Warning
67.61,0.288,21719.2,130,7,24.99,Healthy
92.26,0.3921,39992.5,192,3,43.68,Critical
42.06,1.3097,38013.4,219,7,34.27,Warning
76.95,1.5624,27443.8,344,5,41.25,Warning
77.68,0.6162,17771.3,60,8,29.67,Healthy
65.65,0.3133,2425.4,64,14,29.02,Healthy
79.85,4.0652,11823.3,312,0,41.45,Warning
81.68,1.191,33013.8,198,6,39.71,Warning
53.12,8.9884,28947.0,341,1,43.98,Critical
90.42,5.5502,10102.3,345,0,35.43,Warning
71.62,2.4688,15068.3,271,1,33.04,Healthy
97.5,1.0033,18613.4,223,14,44.96,Critical
53.71,1.1733,49463.6,271,9,48.33,Critical
67.51,7.6594,31676.5,350,7,48.44,Critical
63.08,0.3916,30151.1,24,13,31.21,Healthy
65.87,0.4535,41612.2,346,2,43.22,Critical
107.8,0.7914,7899.3,236,14,49.86,Critical
68.31,6.9757,5240.2,324,2,34.93,Warning
74.63,6.7273,15674.1,181,12,43.2,Critical
72.74,4.5628,32248.1,126,5,40.36,Warning
67.07,1.6686,19034.7,245,3,26.26,Healthy
65.08,5.2186,2710.5,151,4,24.76,Healthy
85.0,2.1843,36792.3,32,12,45.57,Critical
63.43,4.8354,45439.2,291,9,52.08,Critical
80.51,1.2905,15916.2,258,5,38.66,Warning
84.47,2.7082,3222.4,162,1,27.32,Healthy
71.25,3.0198,8932.6,6,6,22.06,Healthy
79.27,1.2932,28150.7,288,10,47.69,Critical
62.94,0.6338,21401.6,119,5,29.3,Healthy
72.55,1.6954,22601.6,90,1,32.12,Healthy
49.88,1.5822,21391.7,105,2,21.4,Healthy
61.57,6.6292,10389.1,119,9,37.59,Warning
78.58,1.4615,9425.2,31,4,23.27,Healthy
95.86,2.0281,23694.6,353,7,43.02,Critical
82.63,0.0239,6978.6,277,9,39.01,Warning
81.57,2.2567,33275.0,177,9,40.52,Warning
86.22,1.0662,35127.0,108,8,39.22,Warning
62.6,0.2753,14505.6,21,13,27.27,Healthy
70.55,2.3567,44250.6,20,0,35.98,Warning
68.52,2.1709,12966.2,214,13,33.65,Healthy
48.55,5.3627,10458.8,263,10,31.0,Healthy
54.11,1.5855,38040.5,152,3,37.94,Warning
80.45,2.4316,48577.1,95,12,47.77,Critical
92.47,4.9546,5797.5,196,1,33.95,Warning
80.0,2.5446,28653.9,225,0,39.75,Warning
58.07,3.29,16001.6,193,0,30.56,Healthy
89.61,10.4628,17086.5,99,10,47.21,Critical
67.12,2.2089,40698.9,252,12,48.65,Critical
54.59,1.1461,25052.8,152,4,27.24,Healthy
84.39,0.2354,30176.1,2,4,30.24,Healthy
85.34,3.7044,11231.7,172,14,37.22,Warning
102.2,1.0091,47528.8,96,6,45.35,Critical
68.91,4.4164,30005.3,17,2,28.87,Healthy
94.49,2.9886,34584.6,302,14,52.64,Critical
72.27,2.5778,5627.9,81,3,20.21,Healthy
83.25,0.0082,46696.6,120,4,41.36,Warning
99.61,0.6718,15635.2,177,13,43.62,Critical
81.33,3.3127,15894.2,183,4,30.92,Healthy
88.4,3.4611,30966.7,27,2,36.95,Warning
94.28,4.4637,12433.6,65,5,32.13,Healthy
93.35,0.6394,38859.5,64,11,45.59,Critical
66.46,4.6875,41401.6,348,9,53.4,Critical
99.1,3.5568,10422.5,311,7,43.32,Critical
73.1,1.7664,44692.7,38,8,43.87,Critical
65.38,1.4459,28008.9,0,6,28.0,Healthy
75.88,2.3659,24564.8,247,5,39.73,Warning
103.14,0.0991,33328.0,139,10,43.81,Critical
65.92,3.0594,16150.9,301,14,39.67,Warning
88.21,0.1852,43899.8,188,14,50.63,Critical
70.89,1.6039,13701.3,134,10,38.58,Warning
109.38,3.5934,31107.1,46,9,47.16,Critical
53.81,6.1033,13341.3,49,13,33.02,Healthy
54.79,0.8356,36650.9,285,3,31.63,Healthy
52.82,1.1519,33354.3,285,5,36.63,Warning
71.81,1.8594,25041.1,281,14,46.74,Critical
80.7,9.3855,36411.9,176,6,51.13,Critical
54.36,9.5909,38964.0,303,0,48.14,Critical
43.89,0.6682,6163.3,192,12,27.25,Healthy
67.09,2.0383,43538.6,89,7,36.44,Warning
92.42,8.1803,32643.1,234,6,54.12,Critical
45.82,0.3054,10822.4,218,0,21.5,Healthy
61.12,6.7347,12454.6,188,6,37.47,Warning
89.66,9.2556,42492.1,298,0,57.06,Critical
71.55,2.3289,44288.6,73,13,43.07,Critical
75.94,0.0528,19042.4,62,12,26.9,Healthy
54.04,1.9738,35557.2,63,9,33.76,Healthy
79.33,2.5171,29070.6,343,9,44.4,Critical
79.58,0.875,13690.8,98,10,32.14,Healthy
87.8,1.8568,8578.5,220,5,27.38,Healthy
87.58,8.9269,18591.5,346,0,52.44,Critical
73.35,9.0091,5420.5,357,6,43.54,Critical
84.7,0.4199,42705.7,38,5,40.99,Warning
55.92,5.0439,40693.1,107,9,38.15,Warning
68.01,1.5957,45389.3,98,0,38.34,Warning
85.6,1.0153,8024.4,260,7,35.08,Warning
47.16,2.9937,7590.1,139,10,20.88,Healthy
56.01,0.3331,38878.2,251,10,39.81,Warning
64.66,1.2243,10060.5,195,8,31.37,Healthy
83.06,1.4784,44166.0,110,10,42.97,Critical
81.18,0.6634,35058.8,84,1,33.44,Healthy
58.56,0.2173,13861.3,299,11,30.94,Healthy
77.05,6.6732,10546.1,180,5,35.84,Warning
93.63,2.3048,9227.9,211,14,36.12,Warning
94.01,2.1625,48461.0,200,4,49.55,Critical
47.89,0.8509,19844.5,134,1,23.0,Healthy
68.14,3.2106,29996.9,175,5,37.4,Warning
89.39,0.8667,7169.1,7,10,37.25,Warning
92.32,3.6922,17989.0,226,10,41.88,Warning
69.16,5.0342,2932.9,217,12,37.54,Warning
70.08,8.9527,17266.1,289,5,46.65,Critical
87.13,4.9261,26546.9,35,4,37.71,Warning
99.15,0.1863,26593.6,308,10,47.48,Critical
67.83,1.9533,19821.1,8,9,24.93,Healthy
52.53,10.3476,25370.7,327,13,54.82,Critical
69.25,2.6237,33912.4,309,11,44.87,Critical
86.46,1.5113,24900.5,85,3,29.07,Healthy
38.95,2.5899,16725.0,167,13,30.74,Healthy
59.97,0.1882,3941.1,208,8,25.58,Healthy
80.8,0.1675,28271.7,198,13,38.46,Warning
62.53,1.8374,9343.6,128,12,29.86,Healthy
70.61,0.8211,17598.8,348,2,39.38,Warning
78.34,3.4716,24321.6,134,3,39.07,Warning
74.57,1.2289,44543.6,307,12,46.47,Critical
70.38,7.8626,31455.7,360,13,59.75,Critical
64.97,0.5421,38131.2,120,14,40.52,Warning
90.86,4.953,48075.4,179,7,56.0,Critical
93.71,1.2985,18463.3,323,3,35.78,Warning
93.13,2.4942,49817.0,291,4,57.65,Critical
91.82,2.3521,42290.7,92,0,41.77,Warning
91.31,3.2834,27632.6,0,7,38.31,Warning
63.58,1.0725,16593.5,259,4,32.33,Healthy
74.49,3.2367,17935.0,137,3,28.62,Healthy
104.72,2.6208,7214.4,138,10,39.31,Warning
54.96,3.1822,38153.9,184,0,31.77,Healthy
61.08,4.8915,4472.6,134,1,23.11,Healthy
72.89,1.2109,2609.8,81,0,18.59,Healthy
66.32,0.8159,27990.4,189,12,38.59,Warning
93.19,2.5389,20141.6,266,2,43.34,Critical
68.62,0.2523,37750.6,263,10,45.93,Critical
65.57,2.8063,25364.1,288,0,39.67,Warning
60.41,5.4159,25587.6,43,8,29.34,Healthy
71.42,2.4807,12781.3,331,4,29.54,Healthy
68.58,0.271,45559.6,289,1,43.05,Critical
71.38,1.3344,29481.6,251,2,35.86,Warning
72.6,1.8555,7823.1,25,11,24.46,Healthy
73.77,2.0748,8962.1,256,0,24.89,Healthy
81.71,1.9035,34515.6,208,11,51.1,Critical
68.75,2.7366,7335.4,38,0,17.17,Healthy
96.9,0.829,32765.4,330,14,57.15,Critical
63.19,1.2639,38286.0,321,3,42.29,Critical
89.78,4.7799,14316.6,310,5,45.67,Critical
82.15,0.1083,37811.4,257,11,44.37,Critical
75.36,4.1399,36382.3,213,14,49.98,Critical
68.62,2.4847,33110.1,272,10,39.04,Warning
70.11,1.1895,21464.1,121,0,29.65,Healthy
76.44,5.4674,1666.4,59,10,29.07,Healthy
101.04,1.564,42201.9,31,12,49.13,Critical
94.34,1.4715,10146.2,4,12,30.64,Healthy
58.53,1.1632,40357.0,300,1,33.09,Healthy
87.71,1.9211,1221.7,356,1,36.2,Warning
68.49,12.7112,41783.8,227,6,57.07,Critical
75.51,2.7861,15173.6,55,10,28.67,Healthy
92.55,0.2327,19937.7,336,2,41.33,Warning
70.26,2.4256,21070.5,206,3,37.6,Warning
81.62,4.931,19332.4,69,14,40.23,Warning
87.04,2.3927,43301.7,221,5,44.38,Critical
69.46,1.4931,35378.8,337,3,42.62,Critical
60.08,0.1995,20822.9,155,1,21.04,Healthy
78.66,3.2101,36369.6,230,6,44.21,Critical
73.45,0.3765,25956.4,91,7,30.28,Healthy
59.48,3.7135,38441.6,242,0,39.21,Warning
97.72,1.9698,2887.4,216,5,32.86,Healthy
105.64,0.551,21108.0,285,5,44.09,Critical
89.03,0.3224,37527.8,152,11,45.89,Critical
56.68,0.0374,43742.8,95,2,31.98,Healthy
95.25,0.5314,37296.3,254,2,44.08,Critical
73.28,5.1263,25548.2,329,12,50.57,Critical
64.63,1.0949,33658.2,80,12,33.54,Healthy
59.58,1.6073,32888.7,245,8,36.44,Warning
83.37,0.7369,2784.8,147,3,26.23,Healthy
92.41,3.0813,37724.9,205,7,47.7,Critical
71.63,3.9951,48422.5,135,12,47.71,Critical
100.73,1.2672,16334.0,66,10,36.2,Warning
53.48,1.9875,1055.0,1,14,18.2,Healthy
54.67,3.7797,27962.6,11,8,29.87,Healthy
74.18,1.4821,14703.6,151,0,32.55,Healthy
95.67,0.4247,29315.2,203,1,41.13,Warning
72.48,5.3555,14863.7,56,6,29.33,Healthy
67.65,2.9283,10440.5,93,3,25.65,Healthy
81.61,0.8585,26545.5,237,0,34.25,Warning
83.53,0.7869,44435.4,135,9,47.02,Critical
62.42,2.7748,14148.3,225,8,35.91,Warning
61.09,1.2578,42448.5,237,5,43.03,Critical
70.02,1.3093,6839.2,167,7,31.03,Healthy
86.53,1.6136,21796.2,251,2,37.58,Warning
62.86,0.811,20639.0,211,8,34.83,Warning
84.57,6.3705,25687.7,250,1,42.63,Critical
81.74,0.5385,34519.1,257,12,43.42,Critical
92.4,0.9649,43049.8,65,7,44.27,Critical
72.22,1.1438,41652.8,218,2,35.7,Warning
84.55,8.8509,11458.3,132,9,43.76,Critical
69.36,1.9232,7849.8,272,0,28.97,Healthy
61.58,0.5453,34181.7,120,8,36.12,Warning
72.58,4.7289,22741.0,308,5,42.89,Critical
105.18,1.5037,29383.0,357,7,49.48,Critical
54.37,1.9043,43892.0,211,14,45.45,Critical
71.99,2.2561,32674.2,221,11,45.46,Critical
75.9,1.9518,12252.9,264,1,30.33,Healthy
79.05,4.0637,10691.3,49,2,29.3,Healthy
93.36,1.0473,38116.4,40,2,44.07,Critical
77.97,2.6644,38549.2,209,11,51.07,Critical
76.28,2.8822,8581.7,119,5,31.63,Healthy
82.08,4.6432,10400.8,320,12,40.47,Warning
77.02,1.8119,33778.5,79,6,35.9,Warning
87.49,1.3594,6684.9,364,14,38.52,Warning
83.98,0.3308,17836.0,92,4,26.32,Healthy
74.96,0.3931,29144.2,294,8,37.73,Warning
92.3,3.2465,41398.7,346,1,53.49,Critical
107.23,10.2894,20025.4,332,6,57.0,Critical
68.91,0.1119,33101.5,294,6,39.1,Warning
70.78,3.5279,45166.2,267,6,47.52,Critical
69.6,0.8881,43011.1,94,7,37.96,Warning
51.81,5.7539,35959.2,133,10,38.17,Warning
82.87,0.1331,26557.7,202,2,35.4,Warning
63.08,1.6596,19966.0,21,1,20.62,Healthy
70.02,3.6359,45903.6,125,4,38.88,Warning
52.49,2.9251,46297.6,120,9,40.9,Warning
50.51,2.9385,38561.9,240,10,37.29,Warning
50.37,2.1465,12744.8,25,4,19.94,Healthy
74.08,3.4901,26219.2,148,1,31.43,Healthy
109.28,1.898,31576.6,21,10,47.29,Critical
78.82,3.5994,13992.8,213,12,35.7,Warning
72.87,1.4667,39117.6,273,1,43.71,Critical
67.5,2.2534,21343.5,85,3,28.93,Healthy
74.41,0.5094,1233.7,65,6,21.58,Healthy
69.78,0.5451,31106.5,44,6,27.18,Healthy
92.28,5.8371,315.8,23,6,28.33,Healthy
86.17,4.0512,13470.9,210,2,34.59,Warning
85.93,1.9605,22095.7,250,8,39.49,Warning
88.75,4.8733,24933.0,199,8,44.19,Critical
48.94,1.1101,13917.4,101,2,19.43,Healthy
68.35,1.1382,30708.6,56,10,33.64,Healthy
89.84,1.5739,31381.1,6,8,35.35,Warning
69.68,0.0539,20787.9,285,3,31.38,Healthy
59.14,0.3042,13002.0,168,3,17.23,Healthy
70.73,0.7028,22542.0,255,12,38.34,Warning
68.43,8.6056,48597.8,333,6,60.12,Critical
88.51,2.1953,11728.7,121,12,32.64,Healthy
82.74,0.9444,40901.0,182,9,43.91,Critical
76.1,1.4448,4216.7,47,7,21.04,Healthy
68.45,0.8916,48339.7,361,7,52.8,Critical
89.08,1.4958,34015.1,325,4,49.51,Critical
74.75,1.4764,1742.5,346,1,29.73,Healthy
72.04,2.3301,31638.9,1,1,25.48,Healthy
75.1,1.327,17142.3,288,6,40.65,Warning
65.15,2.4372,4867.7,165,0,23.05,Healthy
87.11,0.7701,27737.6,358,13,43.0,Critical
87.84,2.7475,45640.0,78,12,48.87,Critical
59.84,1.218,27846.7,140,11,33.15,Healthy
90.04,0.0689,20181.7,280,13,40.67,Warning
82.23,1.9497,18000.5,145,2,29.68,Healthy
78.63,0.6628,14602.0,92,9,30.22,Healthy
78.6,0.0196,41206.4,335,11,52.64,Critical
67.43,0.0016,5193.6,136,8,22.87,Healthy
75.92,4.1634,6313.5,140,12,35.69,Warning
56.72,0.5777,24694.1,335,1,28.99,Healthy
77.53,0.8922,19745.8,207,9,35.49,Warning
76.44,0.1953,44765.8,71,2,39.4,Warning
62.43,2.5449,28803.7,294,10,38.74,Warning
74.08,0.09,22904.5,301,8,37.61,Warning
58.71,3.2273,25870.1,195,11,41.35,Warning
78.08,0.1823,39760.0,360,7,46.04,Critical
78.53,1.432,15793.5,291,12,43.55,Critical
95.75,1.3054,546.8,348,10,38.96,Warning
87.93,1.6269,4913.6,222,2,32.41,Healthy
74.63,2.4311,29805.6,74,14,43.22,Critical
53.53,4.1128,1758.3,348,12,36.07,Warning
104.7,0.1881,20208.2,107,11,39.44,Warning
93.22,1.8697,47245.5,90,2,42.26,Critical
71.1,0.8988,10431.1,249,12,33.39,Healthy
71.84,3.953,44282.2,11,10,41.68,Warning
59.38,0.055,34508.3,267,6,35.19,Warning
62.94,3.4399,30651.5,99,0,33.27,Healthy
58.66,3.1058,12958.4,101,2,24.23,Healthy
60.15,0.9149,26679.8,108,5,27.03,Healthy
46.43,3.1126,28005.6,195,12,34.4,Warning
86.1,0.5298,5959.0,210,12,40.22,Warning
87.35,0.3673,26681.0,92,11,42.76,Critical
97.35,0.1819,34917.5,124,11,43.7,Critical
73.47,4.6729,47225.0,226,12,56.77,Critical
56.79,7.3867,17510.6,218,11,40.32,Warning
90.16,10.2726,48392.2,271,1,60.3,Critical
94.93,0.4164,44773.5,329,11,59.12,Critical
54.46,0.9124,15946.8,143,0,18.98,Healthy
50.43,0.3061,19386.1,362,7,32.19,Healthy
53.29,0.5147,23621.8,344,12,43.62,Critical
70.41,0.0293,15143.1,70,8,20.66,Healthy
54.81,5.3426,10715.4,176,5,30.08,Healthy
94.76,3.0221,15779.1,249,11,46.04,Critical
66.26,2.7457,29502.1,101,1,28.64,Healthy
64.24,1.0822,7230.2,216,1,28.83,Healthy
94.76,1.5215,648.8,228,8,37.39,Warning
61.63,2.6205,38652.5,58,7,43.38,Critical
85.39,0.0318,23048.4,263,1,39.07,Warning
66.36,0.3394,45546.4,121,6,44.74,Critical
70.4,0.0213,6511.2,21,3,13.85,Healthy
44.15,1.2484,3668.5,69,4,16.46,Healthy
64.88,0.5396,4565.5,288,5,29.98,Healthy
85.56,3.735,27212.0,361,1,51.29,Critical
83.89,3.9506,42091.0,125,10,49.74,Critical
75.46,3.7803,25658.2,47,13,42.74,Critical
85.71,0.4682,27911.6,356,6,47.54,Critical
94.02,4.5052,33687.5,188,10,54.97,Critical
66.85,3.0491,31272.7,353,5,42.37,Critical
99.54,1.2331,7628.5,60,3,26.19,Healthy
64.35,3.7673,8091.7,124,11,27.46,Healthy
47.99,2.6062,11704.5,265,14,30.94,Healthy
67.44,1.701,4949.8,302,4,28.69,Healthy
69.22,2.1079,17057.3,332,8,41.71,Warning
73.67,1.9221,35432.5,90,10,39.32,Warning
80.92,7.7205,41006.3,157,0,45.26,Critical
78.62,0.6351,30993.3,213,11,41.25,Warning
47.61,1.5257,42647.3,63,13,35.64,Warning
74.28,0.7774,1769.6,304,0,26.13,Healthy
53.97,1.8363,32999.4,246,13,43.83,Critical
81.14,2.2916,10863.8,358,10,44.57,Critical
79.42,3.6533,21555.7,362,4,38.98,Warning
94.55,0.1048,26200.2,347,9,50.31,Critical
54.78,0.9469,17143.4,149,5,27.51,Healthy
103.61,0.7091,41654.4,139,6,47.63,Critical
83.86,0.9152,46268.8,292,4,49.69,Critical
55.27,4.2378,2517.4,32,9,25.32,Healthy
75.29,3.291,15740.7,105,0,27.63,Healthy
85.11,5.2075,24052.0,138,4,38.34,Warning
93.44,3.6246,14828.6,288,13,45.55,Critical
85.39,1.3173,14954.2,235,5,34.51,Warning
73.32,0.9705,30215.1,200,1,35.61,Warning
105.4,0.0882,45904.8,156,6,48.95,Critical
74.08,0.0,46194.8,335,4,46.11,Critical
49.37,0.9318,26364.2,84,4,21.2,Healthy
66.39,1.3486,42292.6,232,1,41.28,Warning
90.83,1.3213,35500.1,346,11,56.37,Critical
78.43,0.9072,38952.8,343,14,54.47,Critical
72.72,0.7279,11488.3,30,11,20.61,Healthy
64.83,5.8687,1939.6,255,12,37.42,Warning
78.36,1.6596,24935.7,48,10,36.8,Warning
71.46,0.7011,30828.2,221,1,32.61,Healthy
56.99,0.7148,5901.1,38,5,13.55,Healthy
64.76,15.0173,45524.3,11,11,56.72,Critical
75.28,0.837,11171.1,303,2,32.43,Healthy
91.48,7.1748,41318.9,129,4,54.2,Critical
88.86,5.0769,10134.8,277,11,48.61,Critical
86.54,1.7899,37857.1,110,1,38.11,Warning
81.46,3.5605,21920.8,226,12,46.98,Critical
71.74,1.7853,5445.7,89,6,22.46,Healthy
88.93,1.5213,29904.2,336,1,48.45,Critical
64.82,0.546,42490.8,243,6,42.01,Warning
59.06,2.7844,43070.7,179,4,38.69,Warning
70.42,4.142,38879.1,22,2,38.3,Warning
91.99,1.0892,4684.7,242,9,34.1,Warning
61.31,2.0741,46039.4,41,9,32.04,Healthy
65.84,1.9591,36393.6,252,5,41.91,Warning
94.9,3.0772,89.3,262,1,31.67,Healthy
80.87,0.0319,18800.4,208,0,26.95,Healthy
85.31,4.4006,49525.5,85,11,51.19,Critical
71.55,3.5974,40830.2,331,2,51.35,Critical
103.01,1.3642,2363.1,134,5,35.34,Warning
81.05,1.0046,47976.1,159,0,39.07,Warning
91.14,2.28,38683.6,65,4,41.95,Warning
73.69,1.3184,48787.9,226,10,49.16,Critical
63.37,0.1011,34767.3,268,6,35.63,Warning
70.89,0.7318,36399.9,292,5,38.05,Warning
72.58,2.6716,41491.1,122,1,39.32,Warning
80.09,2.2808,16876.2,188,6,31.24,Healthy
52.75,1.9701,37994.1,7,14,36.08,Warning
56.34,1.0204,14773.9,36,0,21.78,Healthy
94.97,1.9547,38515.3,330,14,60.26,Critical
68.96,3.4719,16987.4,259,7,39.08,Warning
64.92,0.146,15902.7,147,1,27.62,Healthy
50.24,6.71,24051.5,300,2,37.17,Warning
95.87,0.0171,26180.5,206,12,44.69,Critical
82.36,9.7517,12490.1,129,7,43.56,Critical
72.85,2.0231,39368.6,4,10,37.17,Warning
77.37,10.5441,13791.6,334,9,54.28,Critical
110.36,1.538,8247.4,50,13,34.23,Warning
78.92,0.499,18144.3,150,1,24.37,Healthy
53.8,8.1879,49769.0,24,1,39.18,Warning
69.95,1.5084,28627.1,88,11,33.52,Healthy
85.0,0.6581,41448.3,249,8,46.41,Critical
81.59,2.0154,27391.2,190,13,42.75,Critical
44.09,0.6671,39469.2,281,14,39.97,Warning
80.43,0.3037,44803.3,231,10,47.34,Critical
71.42,2.9395,19970.0,314,11,46.19,Critical
66.5,9.4664,2910.3,59,14,31.13,Healthy
71.75,4.1666,31087.8,329,8,50.17,Critical
73.5,4.0148,32580.2,286,4,43.27,Critical
63.05,0.1676,41196.3,286,6,44.03,Critical
63.8,3.2493,47608.0,17,5,37.84,Warning
86.72,6.7453,4910.6,281,3,42.68,Critical
73.25,0.8404,33470.3,270,4,45.12,Critical
81.46,0.4502,6974.1,4,8,25.06,Healthy
72.58,0.0239,45002.5,349,8,47.57,Critical
38.24,2.0652,48533.2,117,8,32.83,Healthy
89.69,2.2784,24162.2,335,6,40.37,Warning
70.99,1.1604,40772.4,45,1,30.35,Healthy
69.96,0.3103,32074.1,106,2,27.26,Healthy
81.99,0.9976,41007.7,277,10,47.98,Critical
62.74,0.5392,48872.0,148,2,41.36,Warning
73.64,2.0355,33758.4,304,11,53.87,Critical
71.31,0.6366,36281.8,234,2,39.08,Warning
82.03,2.0901,12118.5,245,3,33.16,Healthy
53.72,1.7948,15332.5,54,4,19.28,Healthy
63.89,7.8729,15648.3,226,14,52.09,Critical
91.3,1.3962,288.2,124,5,31.78,Healthy
124.87,8.3268,8820.4,243,10,58.24,Critical
51.08,0.166,4384.1,210,1,17.64,Healthy
38.14,1.7052,23426.1,233,8,36.53,Warning
104.95,6.5534,14835.2,99,6,38.18,Warning
69.05,2.2459,47326.0,357,6,48.18,Critical
69.93,3.2824,47950.7,273,0,48.48,Critical
81.24,1.145,26503.3,314,0,38.64,Warning
88.83,4.418,30049.9,230,4,45.7,Critical
60.91,0.3154,44042.8,230,14,46.74,Critical
52.32,0.4286,10113.6,165,0,17.4,Healthy
52.76,5.8707,34983.3,136,0,32.48,Healthy
62.86,1.4255,11442.7,20,3,22.2,Healthy
60.6,2.1833,4415.5,125,2,24.47,Healthy
68.0,0.4239,30720.4,302,9,42.45,Critical
71.01,3.4442,32041.6,351,9,45.33,Critical
81.04,0.5117,20377.3,9,12,30.89,Healthy
76.79,2.3578,42946.5,298,0,49.52,Critical
57.25,2.8738,8592.7,315,9,35.32,Warning
80.86,4.1414,17421.2,146,10,40.58,Warning
56.31,1.7103,22528.1,158,13,38.26,Warning
87.33,0.0815,4948.1,175,6,27.29,Healthy
95.28,1.4637,5784.0,7,7,28.05,Healthy
111.74,1.8472,619.5,60,6,28.53,Healthy
89.65,2.6757,49634.0,307,13,63.62,Critical
97.23,3.7006,40840.8,67,0,44.69,Critical
88.17,1.6252,32350.2,312,5,43.91,Critical
88.63,2.617,33797.1,80,9,42.97,Critical
86.85,0.2165,48494.6,26,13,45.31,Critical
64.52,2.631,154.9,300,7,24.02,Healthy
65.11,14.5045,3148.1,331,11,44.11,Critical
52.71,1.7608,47376.0,54,9,40.76,Warning
65.54,1.358,35838.9,281,9,44.25,Critical
84.63,2.5806,11924.5,318,11,47.75,Critical
112.24,3.6914,28054.5,336,2,50.52,Critical
86.47,5.4333,31123.7,49,4,36.36,Warning
82.95,5.265,29994.7,140,11,46.53,Critical
77.87,4.376,39746.8,86,5,41.7,Warning
94.52,0.293,39810.4,52,6,36.45,Warning
75.01,7.245,10831.2,199,13,39.29,Warning
69.41,0.7566,25595.4,47,1,23.21,Healthy
71.43,7.9099,43433.4,189,10,46.33,Critical
60.59,0.4114,42007.2,257,11,48.41,Critical
73.34,0.0663,871.9,272,7,29.15,Healthy
82.43,3.2969,41352.3,298,6,50.19,Critical
80.82,1.0985,30986.3,111,13,43.8,Critical
77.15,0.5791,26249.0,288,4,41.01,Warning
68.3,1.0029,28315.4,286,12,38.97,Warning
74.35,3.0824,25017.7,63,8,35.4,Warning
81.5,3.6657,12203.8,225,14,41.41,Warning
68.41,2.1546,37563.4,302,12,49.71,Critical
61.37,0.8363,9116.7,102,5,24.73,Healthy
79.07,4.277,38863.0,177,7,46.04,Critical
91.04,3.6232,12871.6,154,6,32.98,Healthy
78.53,3.2019,29166.3,102,13,40.52,Warning
95.03,5.6845,9189.5,120,7,40.51,Warning
73.89,0.6693,23038.2,168,13,45.43,Critical
91.87,2.8585,47524.3,77,2,43.0,Critical
101.04,4.7605,38327.1,357,2,59.35,Critical
69.84,0.0287,38644.3,252,6,39.35,Warning
69.05,5.8121,31995.3,132,10,41.2,Warning
77.51,2.0628,18079.7,200,1,33.98,Warning
52.97,1.5009,10515.1,324,10,32.43,Healthy
51.31,0.5042,152.3,194,12,21.72,Healthy
92.13,7.2985,30891.9,93,14,44.86,Critical
74.55,12.175,14560.0,286,12,53.61,Critical
94.04,6.717,35106.8,307,8,55.2,Critical
60.39,2.4226,9780.1,327,5,34.61,Warning
52.99,0.817,46659.4,85,7,33.22,Healthy
88.94,1.0575,46281.8,299,2,46.56,Critical
87.84,2.7295,20544.3,311,11,47.51,Critical
60.42,7.4693,13421.2,63,2,26.9,Healthy
82.14,0.3026,47681.1,5,8,36.8,Warning
87.96,1.8019,4599.1,246,12,37.91,Warning
86.51,15.4093,44038.5,217,11,69.09,Critical
73.74,2.7361,36796.6,69,9,41.71,Warning
71.57,3.0643,41295.2,185,9,48.65,Critical
57.51,0.3156,46902.3,151,12,40.06,Warning
82.16,1.5519,6585.2,15,4,20.55,Healthy
82.23,0.2807,46288.1,216,5,44.11,Critical
63.4,0.5882,9363.8,79,4,13.75,Healthy
79.68,1.9493,19488.3,205,10,41.74,Warning
62.39,0.867,41136.8,318,8,48.81,Critical
69.44,7.4135,21061.3,269,1,40.34,Warning
101.21,0.3775,49870.5,219,1,48.13,Critical
64.0,2.3158,1055.1,237,2,26.82,Healthy
72.0,1.4057,32468.9,135,14,40.23,Warning
82.16,2.7504,39900.2,215,2,45.85,Critical
63.16,5.953,22904.1,255,3,39.83,Warning
87.34,3.907,6889.2,332,11,46.12,Critical
52.77,0.6914,39312.1,148,9,35.25,Warning
69.55,0.2183,1753.5,59,12,25.41,Healthy
84.93,3.146,43722.7,17,12,38.54,Warning
92.79,0.2817,7353.3,339,4,32.46,Healthy
97.68,7.4611,8250.0,193,4,45.11,Critical
81.55,9.3096,19376.4,344,8,52.66,Critical
80.85,3.9938,7789.6,58,2,21.95,Healthy
93.28,1.0712,11061.4,159,5,30.32,Healthy
81.45,0.0727,2722.7,276,11,34.88,Warning
97.56,1.3397,26102.4,184,10,43.51,Critical
66.79,4.4424,3908.1,136,13,34.01,Warning
58.67,1.6158,29830.3,106,13,33.56,Healthy
66.9,1.2815,29907.0,249,0,39.95,Warning
